,dataset,model,metric,avg_result,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
656,m5,nbeats-context,tce_60,0.1356268912251479,0.11381733021077284,0.12011741682974558,0.11903453689167973,0.12095631641086185,0.12284925019731649,0.12855164226355362,0.12706349206349207,0.12890966971746914,0.12647645650438946,0.1265506202480992,0.12925361155698234,0.12891348088531185,0.12998385794995965,0.1288951841359773,0.13068181818181818,0.13416768416768415,0.13295918367346937,0.13393368808841588,0.13419540229885057,0.1326265953067106,0.13439306358381503,0.13714285714285715,0.1356312292358804,0.1362765514369013,0.1365079365079365,0.13418516966904062,0.13716386554621848,0.13508217446270543,0.14205409974640743,0.13849088596863077,0.14019982993197277,0.13968017057569296,0.1424294268605646,0.14255684255684253,0.14186746987951807,0.14419507984462665,0.14318181818181816,0.14381241858445504,0.14431620209059232,0.14213630406290956,0.14631901840490796,0.1463296703296703,0.14570105820105816,0.1462406015037594,0.14558562555456964,0.1439919893190921,0.14638392857142857,0.14829825347066725
657,m5,nbeats-context,msiw_60,0.0947023103991521,0.0945089646358922,0.09495362899909708,0.09514348821964135,0.09443637308778682,0.0947194570275444,0.0941345126464735,0.09437938389724038,0.09443195160711239,0.09419049320014553,0.09444269316584697,0.094316350365394,0.09454736439219606,0.0952651734593142,0.0950819576992397,0.09445932466003379,0.09560522013389454,0.09413085776923791,0.09539712850781164,0.0950985543120037,0.0947886156439818,0.09540168954269249,0.09424008628283768,0.0951545762564739,0.09531396834800439,0.09466566695921118,0.09472190277470867,0.09465837606381612,0.09473134230523358,0.09396978304721262,0.09524113479709082,0.09418930203250728,0.09508244944407938,0.09464198655553964,0.09463304973604231,0.09386408052500501,0.09404862412002916,0.09493051996196038,0.09465164999706539,0.09511754641661818,0.09542145774259476,0.09433327261907322,0.09493568061027369,0.09479202115569153,0.09509909407794229,0.09437185434006234,0.0949085979044311,0.09416254986162476,0.09439714225159071
658,m5,nbeats-context,msis_60,3.3669775325046594,2.7956894118801374,2.930212450428576,2.9690171486216905,2.9747851621188586,2.9913009259771046,3.0430633986907996,3.0680689643530483,3.145092798961328,3.128036664308943,3.133860192277377,3.1457362757917244,3.1700736778646688,3.2009177105054967,3.169018796090237,3.203213505211431,3.2451139970227447,3.224395563560838,3.230501079620099,3.262787830748734,3.243608709119513,3.309131323616129,3.3021448741838038,3.3178263818212996,3.3115708505031805,3.3357742017852687,3.30249324784733,3.3713536953083896,3.4203527342579396,3.459657444121138,3.485681697176141,3.4574527506548236,3.4783327674931157,3.499206555838713,3.547072383971878,3.6607941394544032,3.6957135533890844,3.639338153576979,3.626058093346554,3.6415489354137827,3.6693059788563454,3.7074682124591094,3.690038850355283,3.6844134943470825,3.737868851605213,3.7180403085530314,3.702900670257122,3.7826833124758976,3.7862038344012685
659,m5,nbeats-context,mpiqr_60,0.07798012378011367,0.07782091830257232,0.07818706546347233,0.07834340003922277,0.0777611447037785,0.07799424271975525,0.07751258567202181,0.07771421845547252,0.07775750395194433,0.07755868138485315,0.07776634880563568,0.07766231515348378,0.07785253757075151,0.07844359854559403,0.07829273435243063,0.07778004357158037,0.07872360102560776,0.07750957615960305,0.07855225345561544,0.0783064003961862,0.07805118956136364,0.07855600911968612,0.07759951750290216,0.07835253019118038,0.07848377741181027,0.07794995070439589,0.07799625660585582,0.077943947208568,0.07800402933870317,0.07737694342119954,0.07842380454217651,0.07755770054922749,0.07829313926677015,0.07793045169954917,0.07792309291086,0.07728990546266527,0.07744186302655316,0.07816803693535339,0.07793840880601408,0.0783220389446275,0.07857228672335588,0.07767624933767613,0.07817228633531585,0.0780539937403065,0.0783068448522351,0.0777080184398839,0.07814998579433642,0.0775356721785572,0.07772884110474615
660,m5,nbeats-context,tce_40,0.06410578735175476,0.045413739266198294,0.05037181996086107,0.050706436420722145,0.051515151515151514,0.052288871349644855,0.05728136129798181,0.05601190476190479,0.0573816155988858,0.054648842777334394,0.05692276910764307,0.056962279293739954,0.058350100603621724,0.05984665052461666,0.05884257385673816,0.05888798701298703,0.06371591371591373,0.060530612244897974,0.06277118297175605,0.06401888341543516,0.06395636064223961,0.062097440132122234,0.06530020703933748,0.06376661129568106,0.06391087047063723,0.06589390142021723,0.06273565144532886,0.06495798319327734,0.06361146228402867,0.06899830938292478,0.0678677405680373,0.0681122448979592,0.0678678038379531,0.07068006843455946,0.06975546975546978,0.06964285714285717,0.07071644367716878,0.07099567099567103,0.0709075119409466,0.07168989547038329,0.07027086063783314,0.07451796669588082,0.07386813186813188,0.07233245149911818,0.07266696152145069,0.07255989352262646,0.07111704494882065,0.07448660714285715,0.07532467532467535
661,m5,nbeats-context,msiw_40,0.07664865990946902,0.07649387200838857,0.07702286930993474,0.07702076783622477,0.07683028599210517,0.07656428319350579,0.07608010645873577,0.07618819327690056,0.07653690526026906,0.07632068601237083,0.07636525842551502,0.07670658658366661,0.07617782423218124,0.07723401922084266,0.07674479176841999,0.07656947085147597,0.07703236484052031,0.07654979366084731,0.07709029703292775,0.07689761622073989,0.07633329653596835,0.07730330152491703,0.07644706657797329,0.07688031598130474,0.07725323198837103,0.0767358623945455,0.0768881578760238,0.07636581029507919,0.07654128077293548,0.07644691837100266,0.07697082322138812,0.07622834310625641,0.0767869538486336,0.0764132055878013,0.07661580579034433,0.07628347348227764,0.07606929627617744,0.0767779517632356,0.07666282356358602,0.07673092213402767,0.07706688215864838,0.07642946540652955,0.07685375851345923,0.07683072429321468,0.07703607838134295,0.07627233273096352,0.07706385061997913,0.07606556104694197,0.07635618922601212
662,m5,nbeats-context,msis_40,2.472434414274244,2.084322553410675,2.1767820802341435,2.2024707839997926,2.2056821770885175,2.2179794232050494,2.2526704311339656,2.2698293182732736,2.321820438990662,2.309233443833911,2.314038314291665,2.3215964233550963,2.340085550498887,2.3617104598062864,2.339630415098949,2.3605904870195444,2.393653093942482,2.3746918686498453,2.382447313539735,2.4037193780401447,2.3900708128128625,2.434075047007492,2.4279255030462474,2.440978408658311,2.4365997293352044,2.451461442817102,2.4279599968195527,2.4754446441166995,2.508611029675393,2.5341904389464016,2.5540906976648636,2.532733971490911,2.549230002929312,2.5628244299229914,2.5947891358553323,2.6681068738438123,2.692336485734357,2.6571588347244424,2.6483305768931658,2.6596784807246174,2.6767490475614553,2.702455722470903,2.691565623904271,2.6867086671487472,2.7247539891678274,2.708568214174093,2.699076911468675,2.7522745497499796,2.7551486620860652
663,m5,nbeats-context,mpiqr_40,0.11964218990265015,0.1194005788493379,0.12022629968626225,0.12022301946039816,0.11992569312756882,0.11951048485931923,0.11875472520329625,0.11892343974625266,0.119467750180183,0.11913024989840112,0.11919982373210045,0.11973260862833905,0.11890725452893923,0.120555887154179,0.11979224374753004,0.11951858236240344,0.12024112142058724,0.1194878679026761,0.12033154875974324,0.12003079002045666,0.11914993387801422,0.12066403107464348,0.11932751946120464,0.1200037857840577,0.12058587668803253,0.1197783057367929,0.12001602633018442,0.11920068515463908,0.1194745799919237,0.11932728812243698,0.12014506006619662,0.11898611029410078,0.1198580552517829,0.11927466526882562,0.11959090735232188,0.11907216423066179,0.11873785140646728,0.1198440037443987,0.11966429818996505,0.11977059440057726,0.12029500008637586,0.11930004549494264,0.11996233178323029,0.11992637727918531,0.1202469179492785,0.11905477444346974,0.1202902681063831,0.11873202102396553,0.11918566746517457
664,m5,nbeats-context,tce_20,0.02043366726547514,0.028473848555815806,0.022974559686888496,0.023626373626373626,0.023140495867768618,0.02184293606945542,0.017906608626830273,0.02787698412698414,0.028272980501392764,0.020450917797286555,0.017987194877951196,0.017716693418940638,0.01750503018108654,0.015920096852300253,0.01754350465398624,0.015726461038961054,0.011986161986162008,0.01681632653061224,0.015104379860826883,0.012171592775041096,0.01208316179497737,0.01453344343517754,0.011759834368530037,0.0128529900332226,0.013057059558517298,0.011591478696741875,0.026078759949727692,0.02077731092436977,0.03474504846186263,0.04423076923076924,0.016278083933870285,0.01877125850340136,0.012260127931769726,0.008361847733105249,0.027220077220077216,0.05565834767641997,0.05265429434613725,0.015043290043290053,0.024055579678679995,0.007099303135888524,0.014941022280471838,0.03234005258545136,0.013208791208791204,0.009479717813051153,0.004688191065900044,0.023602484472049684,0.012216288384512691,0.03207589285714285,0.026108374384236438
665,m5,nbeats-context,msiw_20,0.06226267648737237,0.0623882276048709,0.06226189719953175,0.0626034806337664,0.062228757497998784,0.06204837354802512,0.061689417860924974,0.06193685656416203,0.06232546378305471,0.06191822368603037,0.06213842050709797,0.06213046153339227,0.06184528760360985,0.06271664520934006,0.062185583510117284,0.062241659062015744,0.0625746045461657,0.062172472001714954,0.06240504494866832,0.06260238862809472,0.061989527978358605,0.06277369159019072,0.06235532330964115,0.06256509462598991,0.06276386282732299,0.06251931752585742,0.062427664236497885,0.062130308528483405,0.06245289906918439,0.06211001491738091,0.0628716145713381,0.061719622349025796,0.06245655269016917,0.062255820838357234,0.06203634391713518,0.06221177272062595,0.061924258445711415,0.062264403329641074,0.06216883301639561,0.06231330815110415,0.062479339953361995,0.06192762378485361,0.0623430288131284,0.06241124652832097,0.06258621971989319,0.06195925277268265,0.06254005309856993,0.06162077207522549,0.06201743408084434
666,m5,nbeats-context,msis_20,1.9747916712829205,1.680149280048189,1.7513271489650093,1.770556607762578,1.7725448828396069,1.7817178849909576,1.8077330668896991,1.8207609514934018,1.8600252961823975,1.8504921123879532,1.8546617167667951,1.8608107490015753,1.8738031159482167,1.8919514673004643,1.874483269660289,1.8898070767259971,1.9162449976122493,1.9010058437820445,1.907788819014566,1.923354197839202,1.9119748199988649,1.9464158487909513,1.941453382427296,1.950983058022479,1.948476339110348,1.9594453078908336,1.9412837138468588,1.9765462928993043,2.0016476706646764,2.02168492021239,2.036478904051775,2.0195830325047663,2.032864618472641,2.043669266756835,2.0674272091933203,2.121955833271924,2.140173532109682,2.114819743205094,2.1081112870313676,2.11672930238377,2.129648656862707,2.149422360612512,2.142076307363027,2.137488186848755,2.166424270805649,2.152738808413516,2.1463457353893967,2.185882511993165,2.1890308152351063
667,m5,nbeats-context,mpiqr_20,0.2318968706268646,0.23236448482037778,0.23189396817515912,0.2331661931087123,0.2317705396058691,0.2310987009399119,0.22976177318112653,0.23068335677164686,0.2321307214377402,0.2306139587570855,0.23143408016220873,0.2314044370244595,0.23034230886627916,0.23358767371992042,0.23160973841248914,0.23181859138408545,0.23305864433746887,0.23156090469798737,0.23242712089095643,0.2331621259417954,0.23087953105795717,0.23380014253665268,0.23224193302009485,0.2330232247112482,0.2337635353832223,0.23285272824585368,0.23251136625847682,0.23140386715882633,0.23260535320315914,0.23132828375679673,0.23416485594397204,0.22987426957004875,0.2326189610870573,0.23187133681363303,0.23105389667007387,0.23170727993019727,0.23063643517416182,0.23190330223791586,0.23154735132451515,0.23208544787789895,0.23270383207755577,0.23064896935450388,0.23219614226023536,0.2324502186277632,0.23310190496472014,0.23076677128195783,0.23292995773057826,0.22950610246821296,0.23098346712693016
668,m5,nbeats-context,tce_0,0.016091671252400862,0.011124121779859497,0.005538160469667319,0.00592621664050233,0.0053128689492326076,0.005090765588003143,0.006925207756232676,0.027817460317460352,0.028651014723438117,0.011173184357541888,0.013325330132052837,0.005858747993579466,0.014366197183098589,0.005104923325262328,0.015661675435046568,0.005032467532467527,0.013003663003663013,0.017367346938775535,0.013303315595579207,0.004454022988505751,0.005763688760806934,0.004810074318744834,0.005983436853002094,0.007246677740863766,0.004456476468138293,0.0044277360066833915,0.026958525345622125,0.02128151260504202,0.03535608933839021,0.045202874049027925,0.013798219584569699,0.019153911564625842,0.012260127931769726,0.005068434559452523,0.026490776490776496,0.05701376936316693,0.05392749244712991,0.014718614718614742,0.022926617455492848,0.004290069686411158,0.015552643075578854,0.031156879929886055,0.012131868131868118,0.009149029982363333,0.004975674480318465,0.023314108251996424,0.013284379172229632,0.03138392857142855,0.02527989252127183
669,m5,nbeats-context,msiw_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
670,m5,nbeats-context,msis_0,1.6213323291938495,1.3805246254581627,1.4384728942203473,1.4540458759880723,1.4548638479089193,1.46339458093994,1.4846339193537927,1.4953212179792816,1.5267096248950411,1.5194222934728352,1.5237434380320747,1.5282941005757593,1.5389473167757675,1.5538083418310433,1.5393601602962494,1.551986822109965,1.5752007786744455,1.5615041803466105,1.5671199396188096,1.5801124053305244,1.5700515192108575,1.5978714946032917,1.5948782485753723,1.6020394277103547,1.6003025456370132,1.6088589762617973,1.5942066398831403,1.6234823581681952,1.6425147328145624,1.6605788653975337,1.6717863296432336,1.6572275670093226,1.6693417395314483,1.6784150944013012,1.697377024990827,1.739718364241059,1.755153365946012,1.7358331552369233,1.7308712516449152,1.7366208694497849,1.7476676799481892,1.764763988141859,1.7589456463363549,1.7543309619351988,1.7775680694145184,1.7663629963398189,1.7609574974006266,1.7930316349376654,1.7957273926859492
671,m5,nbeats-context,mpiqr_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
672,glucose,lag-llama-context,mase,8.219980318563108,4.085701106241625,5.313209477900156,5.9554574285182,6.336006036274169,6.6028681071714255,6.798466999244537,6.961643431025584,7.053973107468824,7.160970768713937,7.2679777597270085,7.345712775036237,7.429126166102633,7.470637307986027,7.528280617592364,7.60392913668745,7.790028902165886,7.8025653118676,8.182224470465174,8.453104733860107,8.648713589963288,8.818695144277969,8.935184775519938,9.052268481540734,9.16163676390598,9.281032388953838,9.380452321953538,9.46579826263947,9.397821127209985,9.489632270624814,9.417658621043223,9.389781702069147,9.386297132069215,9.358170165610385,9.361885945208453,9.391712290545438,9.382898789923292,9.364883459389615,9.329629129361859,9.316363456220774,9.04170108881813,8.602806415762506,8.518183147951023,8.44277853343862,8.387581702323816,8.334286048706826,8.297066673997389,8.24702348285852,8.215228735092433
673,glucose,lag-llama-context,wql,63.29166410911057,0.6382188771782388,0.8286579370643321,0.9311409024389729,0.9964792032877978,1.0441515671812034,1.077854047895563,1.1043603454333306,1.1217105587548364,1.1410881107646416,1.1571564691706868,1.1702339571803924,1.1829365581567475,1.190251186239187,1.1996279326603416,1.2101161079387905,1.2384211523105026,1.2448740695814906,1.3081197364797859,1.350047153981908,1.379582374991969,1.405495418413454,1.4245290803819532,1.4418866498761003,1.4570381962240917,1.4747676964347112,1.489274632372478,1.5037897878353501,1.4965830747534856,1.5125925109020186,1.506675303686482,1.5028825301560134,1.503369599200598,1.5020562225611171,1.504836573602158,1.5085520946443072,1.5102783662903967,1.509941234809852,1.5086117005119368,1.5071134340405847,1.4615397803996921,1.4057978853592557,1.3953119727405319,1.3883836516182384,1.3801041550066029,1.375591169081362,1.371082495165632,1.3663879464253217,1.3621626979261219
674,glucose,lag-llama-context,pce,0.10985934521377998,0.0642701525054466,0.06856787854030501,0.07353792211328974,0.07698461328976035,0.08194614651416121,0.0819886982570806,0.08541836873638346,0.08714596949891067,0.09001395697167758,0.08900973583877997,0.09109477124183006,0.09020118464052287,0.09181815087145968,0.09285641339869283,0.09369893790849673,0.10508578431372548,0.08389501633986929,0.12079588779956427,0.13282101034858387,0.13629323257080608,0.1400803376906318,0.1414760348583878,0.14459082244008717,0.14502485021786493,0.14824176198257077,0.14787581699346405,0.15077784586056645,0.14803751361655776,0.15131399782135077,0.13767190904139437,0.13497412854030502,0.13310185185185183,0.13456563180827888,0.13429330065359477,0.13569750816993464,0.13442946623093682,0.13580814270152505,0.13592728758169936,0.1367613017429194,0.09911832788671023,0.08296738834422658,0.0832652505446623,0.08388650599128539,0.08345247821350762,0.08345247821350762,0.08345247821350762,0.08286526416122005,0.08269505718954248
675,glucose,lag-llama-context,mpiqr,0.9526667945141462,0.703997328288678,0.7669856611848054,0.7949047952730787,0.8160408264671035,0.8305915839143477,0.8451668252223208,0.8532398116911495,0.8649253981918466,0.8707556466848744,0.8805947138027768,0.884890951989346,0.8925071409029737,0.8936660850185855,0.8977253592764327,0.9004352372568556,0.9186450338917238,0.8919192178008308,0.884800517292941,0.9000270542355117,0.9174680057503185,0.9372701942294019,0.9545072660635798,0.9679995815130373,0.9863032640375333,1.001046852167511,1.0197190278174375,1.0301692845000172,1.0328269872461284,1.0373123112090195,1.00877575339327,1.013391324835563,1.0269667925454034,1.0339708995157375,1.0419728543868092,1.0514851071532865,1.0624275907552987,1.063647704513533,1.0696095106015782,1.0692552973796512,1.0601152209341675,1.0041844689968498,1.0068082977124286,1.007237879425592,1.0062326905807084,1.0068085622681193,1.0046086864769863,1.0054862242001117,1.0085793080837537
676,glucose,lag-llama-context,tce_80,0.11405771292892157,0.05794270833333333,0.061619178921568624,0.06556372549019608,0.06870404411764705,0.07418045343137254,0.07506127450980392,0.07892922794117647,0.08061427696078433,0.0831418504901961,0.08283547794117646,0.08586090686274508,0.08559283088235294,0.08727787990196077,0.0881969975490196,0.08930759803921569,0.09666053921568626,0.08704810049019608,0.11534926470588233,0.1266467524509804,0.12997855392156862,0.1331188725490196,0.13434436274509803,0.13786764705882354,0.13802083333333331,0.14005055147058823,0.1401654411764706,0.14177389705882354,0.14028033088235295,0.14418658088235295,0.1369485294117647,0.13357843137254902,0.13193167892156862,0.13231464460784315,0.13135723039215685,0.1311657475490196,0.12974877450980393,0.13151041666666666,0.13174019607843135,0.13193167892156862,0.11660539215686277,0.13426011029411766,0.1335324754901961,0.133609068627451,0.13318780637254904,0.1341069240196079,0.1327665441176471,0.13257506127450983,0.1315793504901961
677,glucose,lag-llama-context,msiw_80,0.4885710426366253,0.3302808688792915,0.36592972731210266,0.38232808345044217,0.39391112329430644,0.40275334129912665,0.4108664209289094,0.4169352369095166,0.4252169052455552,0.42908522928983023,0.43455963740888004,0.43829812149979547,0.44201150554071306,0.44553436638554234,0.4484983859879745,0.4492540836169203,0.4582496961696417,0.4474649621497133,0.4450246997744103,0.4521159076426887,0.46121502840925044,0.46998648510461444,0.4799295458228546,0.48763392250758797,0.4987058291690421,0.5064834585546457,0.5152897082372474,0.5208811338669379,0.5239549679553387,0.5272212254211722,0.5187579826338976,0.5225220817127342,0.531175717888429,0.5390783638642135,0.5460975129772969,0.5495652018958146,0.5566838621816559,0.5596167208537624,0.5645862805432675,0.5660171524583042,0.5634686004883354,0.5428977150317955,0.5480675706394191,0.5500261538780403,0.5522547264060028,0.5548958183549897,0.5574239078208245,0.5581065287802427,0.5605485403149394
678,glucose,lag-llama-context,msis_80,52.650033978819586,22.76833729164782,30.214967323363414,34.489940742522855,37.288049926322145,39.55313823046355,41.02098715859076,42.40661897511949,43.361403037525236,44.28374771012005,44.8596514046096,45.41302901042359,46.02553713681593,46.42457425486358,46.84352438773645,47.236272242940515,48.326774595884174,48.90663867083156,51.76290990430858,53.46220273327378,54.609025857789376,55.501816056931794,56.266496451607736,57.003587090787505,57.5406009658711,58.1449106804852,58.6348495978394,59.2912492067405,59.20423495501332,60.0506293367374,60.302185479416536,60.29547153049959,60.321884770769195,60.703625886622916,60.82828591317831,61.07822142392451,61.259664466647294,61.50798589427585,61.564057091489495,61.643890388948805,59.73528831872851,58.51165298713902,58.4392934704934,58.475672211309835,58.2754182930246,58.390653289464026,58.43144174968131,58.323299161503144,58.21793371905783
679,glucose,lag-llama-context,mpiqr_80,0.9963097528302974,0.6735193495338665,0.7462156459459572,0.7796557001555627,0.8032762068102048,0.8213075415927825,0.8378519939963059,0.8502277183474283,0.8671159622522925,0.8750043728130582,0.8861679615729416,0.8937915983330722,0.9013640502655584,0.9085479811809606,0.914592305096571,0.9161333479587231,0.9344774898272061,0.9124849140336244,0.9075086526677056,0.9219692713740162,0.9405244905146818,0.9584115265636429,0.9786877351434752,0.9943987473824615,1.0169769348446231,1.032837326342569,1.0507953133679282,1.0621975279916653,1.0684657891320084,1.0751264462002272,1.0578679298460278,1.065543801511745,1.0831905741750656,1.0993059035166266,1.113619577696323,1.1206910002486214,1.1352076008060235,1.1411883803522767,1.1513224659894572,1.1542403459282864,1.1490432569449276,1.1070944470152555,1.11763698251798,1.1216309883269153,1.1261755649610856,1.1315613644401068,1.1367167256282078,1.1381087482001648,1.1430885765080654
680,glucose,lag-llama-context,tce_60,0.11551505693423203,0.06621476715686275,0.06981464460784315,0.07245710784313725,0.07697610294117646,0.08057598039215685,0.08095894607843136,0.08555453431372548,0.0870481004901961,0.09114583333333333,0.09011182598039215,0.09302236519607843,0.09210324754901959,0.09321384803921567,0.09520526960784315,0.09551164215686274,0.10703890931372549,0.08739276960784313,0.12170649509803921,0.13449754901960784,0.13782935049019607,0.14073988970588236,0.14169730392156862,0.1451439950980392,0.14675245098039216,0.14996936274509803,0.14935661764705882,0.1516544117647059,0.14920343137254904,0.1529564950980392,0.13947610294117646,0.13668045343137256,0.13534007352941177,0.13817401960784315,0.13790594362745098,0.13809742647058823,0.1369485294117647,0.1390548406862745,0.13924632352941174,0.14024203431372548,0.0993795955882353,0.11196384803921569,0.10997242647058825,0.11089154411764704,0.10939797794117648,0.11008731617647058,0.1092064950980392,0.10928308823529409,0.10752144607843137
681,glucose,lag-llama-context,msiw_60,0.2842555817723099,0.2098536482590045,0.22886511750854865,0.23714502550480726,0.2430076223519676,0.24707476111683077,0.25168373920027143,0.25434141998290194,0.2577791108233825,0.2593568514973433,0.2617970383018007,0.2634616018755537,0.2661746599223286,0.2667967314377806,0.267723695287715,0.2686772865840342,0.27367949392276314,0.26567607063039095,0.26351510459382443,0.26775261559344554,0.2735612391083574,0.2789304868265883,0.28400034931639073,0.28838278966603736,0.2934744213607844,0.29759677808067203,0.3033701637569997,0.30589941469708376,0.3066427375454888,0.30865527471072024,0.2997021546324851,0.30152193887137296,0.30537201937126407,0.30777512565707904,0.31018489597408133,0.31340047906362145,0.31696973534430994,0.31695328059419614,0.31897000341791076,0.31936279103591303,0.31701903656764746,0.30125043895929465,0.30240702971462785,0.3032377871382878,0.3029067742983153,0.30300706987836223,0.30219557415059706,0.3029573854807869,0.3041991554569062
682,glucose,lag-llama-context,msis_60,33.831048051164615,16.351667579196352,21.119383862345433,23.69281916627606,25.40500615656247,26.710164421883352,27.628469073303965,28.328563255038876,28.79701414000826,29.306466529552374,29.68189358693248,30.03101439156792,30.350682809943788,30.564603401921055,30.778336962251238,31.04148204740066,31.745257991592617,31.90574120330821,33.54278914417982,34.58805627245721,35.29841722218264,35.92168610196321,36.44987756403802,36.81370955966477,37.17423261330589,37.5815273769469,37.97044005729242,38.32067335646971,38.23931911235584,38.6528520764451,38.51480823257296,38.3596982232429,38.43235827883818,38.39710144835468,38.51877776511657,38.60397991386767,38.68648417505805,38.68628490251589,38.76751767273208,38.773538273276095,37.58743504498334,36.340064358440664,36.10027221431196,35.99111996053407,35.76774784149241,35.729263380162124,35.61759365438799,35.56124992334876,35.46286415627882
683,glucose,lag-llama-context,mpiqr_60,0.9547392345572829,0.7048428398790108,0.7686973312699947,0.7965073498921962,0.8161982604153153,0.8298587026377451,0.8453390396641614,0.8542654857176949,0.8658117790260667,0.8711109921989282,0.879306933567392,0.8848977618718642,0.8940102054929789,0.8960995790025492,0.8992130051348723,0.902415865809241,0.9192169557857267,0.8923355760768211,0.8850774633361945,0.8993101407843616,0.9188197691754074,0.9368536506024338,0.9538819763177818,0.9686014330785856,0.9857028757893365,0.9995487805021952,1.0189400543236404,1.0274351385414533,1.029931763173731,1.0366913426362383,1.0066201828824057,1.0127323563020534,1.0256637572846885,1.0337351550091372,1.0418289354498549,1.0526292276320575,1.0646174144184577,1.0645621472696807,1.0713357852507628,1.072655054858124,1.0647830041737707,1.0118204599845781,1.0157051420919898,1.0184954363117993,1.0173836518272399,1.0177205181245572,1.0149949188411855,1.0175536413884356,1.0217244179448868
684,glucose,lag-llama-context,tce_40,0.11137535743464054,0.06590839460784313,0.07042738970588236,0.07670802696078431,0.08126531862745098,0.08570772058823528,0.08693321078431374,0.08965226715686274,0.09237132352941177,0.09271599264705882,0.09336703431372548,0.09440104166666667,0.09321384803921569,0.09520526960784313,0.0953201593137255,0.09700520833333333,0.10906862745098041,0.08394607843137256,0.12411917892156862,0.13434436274509803,0.13932291666666666,0.14315257352941177,0.1446078431372549,0.14778645833333334,0.14839920343137253,0.15192248774509806,0.15184589460784315,0.15575214460784312,0.15184589460784312,0.15475643382352944,0.13886335784313725,0.13622089460784315,0.13415287990196076,0.13541666666666666,0.1357613357843137,0.1380591299019608,0.13668045343137258,0.13851868872549017,0.13717830882352938,0.1382889093137255,0.09279258578431374,0.08246783088235296,0.08105085784313726,0.0792892156862745,0.07967218137254906,0.07748927696078431,0.07890625000000001,0.07725949754901962,0.07687653186274512
685,glucose,lag-llama-context,msiw_40,0.1677429687414999,0.12857793575830087,0.13917154502040188,0.1437988929598808,0.14755480638811122,0.14964902399608027,0.15225875560969307,0.1531593159065047,0.15519089151349658,0.15603430751166128,0.1577363131134495,0.15825783137392901,0.15946300566789545,0.15953657251285536,0.15987611415670908,0.16044668672126633,0.1637710474033159,0.15860465634867937,0.15702729135673127,0.15979486220180505,0.1629788993267101,0.1666668870522311,0.16960688619482725,0.1720849377821927,0.1749937634521565,0.17732020116400463,0.18069305289128393,0.18256278463832898,0.18267459119983157,0.1829805603300188,0.1772038231052989,0.1779497261754344,0.18036577836385412,0.18094841190847688,0.18187316289340194,0.18328968396791323,0.18513153291239134,0.18530452504853087,0.18626533838932982,0.18567819453643977,0.18339470538863414,0.17266905998177434,0.17265253434706956,0.1721110972302135,0.17161667995248145,0.17132468898429803,0.1702262875370726,0.17023971083408948,0.1709451384829383
686,glucose,lag-llama-context,msis_40,25.45179763581738,12.670622410022773,16.307102232171015,18.27010816526509,19.548174743308916,20.433235463420942,21.071456206993822,21.51355254359583,21.826308163198355,22.184953823791677,22.51052935856232,22.75172731776204,22.97112554980503,23.090275699229654,23.26914783373845,23.472705961783568,24.006626075878998,24.119271189134288,25.31531551332022,26.10580245221053,26.670672125264794,27.186625523436625,27.5351098156796,27.869120901768547,28.172390448626,28.526302542007816,28.80458777568089,29.084835856101527,28.90731875146844,29.205321761705303,29.037148129332255,28.970069448095373,28.97852422559778,28.89734919364448,28.947608662660045,29.010523146540717,29.02820058730321,29.006091420234135,28.970628585165034,28.91899861148833,28.024708677038017,26.889373332554303,26.652486436543363,26.482109524310655,26.321886291941706,26.198747984937963,26.06857032804155,25.984305325442783,25.898630403429365
687,glucose,lag-llama-context,mpiqr_40,0.9577871695119168,0.7341607107324343,0.7946486292794055,0.8210700913445621,0.84251579317246,0.8544734613246776,0.8693746370588448,0.8745167011592317,0.886116692889847,0.8909324716236077,0.9006506681003991,0.9036284590760866,0.9105098233707978,0.9109298790114767,0.9128686108250244,0.9161264945128385,0.935108094945842,0.9056087776156617,0.8966022603096914,0.9124046743602727,0.9305850483477115,0.9516429046103182,0.9684298583543769,0.9825791609068127,0.9991881188019818,1.0124717288858749,1.031730205907541,1.0424060934942725,1.043044492175766,1.0447915299762696,1.011807227641636,1.0160662221952395,1.0298615174872034,1.0331882675605661,1.0384684568585132,1.0465565795422183,1.0570732605121298,1.0580610196394662,1.0635471195756805,1.06019461631921,1.0471562360884512,0.9859144109765104,0.9858200520832164,0.9827285274278883,0.9799054789952203,0.9782382544013215,0.9719665470324893,0.9720431920433162,0.9760710780176461
